"Clacli","Fecncre","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Nncre","Numfac","facreal","Mfondo","TipoNC","Claven","Clazon","hora","numaprfol","numcer","perapr","cladep","Numuser","Refori","impreso","metpagele","bancosele","cuentaele","imprcan","Tpeso","usocfdi","frem","pagada","observa","nusercan","enviado","objimp","version"
"GVR99","30/03/21","691.6","yes","596.21","0","0","0","16","0","0","1784374","ZINE1308","ZINS1308","","0","no","","0","41626","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GVR99","30/03/21","1617.9","yes","1394.74","0","0","0","16","0","0","1784378","ZINE1309","ZINS1309","","0","no","","0","41803","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GIFE88","30/03/21","2154","yes","1856.9","0","0","0","16","0","0","1784688","ZINE1310","ZINS1310","","0","no","","0","44949","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","I01-Construcciones","no","no","","0","","",""
"DDI12","30/03/21","60648","yes","52282.76","0","0","0","16","0","0","1786241","ZINE1311","ZINS1311","","0","no","","0","63381","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRSZI0090","31/03/21","5400","yes","4655.17","0","0","0","16","0","0","1787175","ZINE1312","ZINS1312","","0","no","","0","30264","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS379","31/03/21","11200","yes","9655.17","0","0","0","16","0","0","1787188","ZINE1313","ZINS1313","","0","no","","0","30594","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"LOGA55","31/03/21","6180","yes","5327.59","0","0","0","16","0","0","1787400","ZINE1314","ZINS1314","","0","no","","0","33050","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"OTC09","31/03/21","168","yes","144.83","0","0","0","16","0","0","1786534","ZINE1315","ZINS1315","","0","no","","0","34725","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRSZI046","31/03/21","12360","yes","10655.17","0","0","0","16","0","0","1787527","ZINE1316","ZINS1316","","0","no","","0","34834","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"EAPJ90","31/03/21","675","yes","581.9","0","0","0","16","0","0","1788227","ZINE1317","ZINS1317","","0","no","","0","43158","","00001000000505967194","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
